generation,stra.1,stra.2,stra.3,stra.4,stra.5,stra.6,stra.7,stra.8,stra.9,stra.10,stra.11,stra.12,stra.13,stra.14,stra.15,stra.16,stra.17
112900,0,4.86E-90,0,5.66E-72,0,5.87E-136,3.73E-132,6.38E-24,0,2.06E-25,1.85E-126,1.49E-52,4.23E-32,6.89E-04,0.001522592,0.002782367,0.995006115
113000,0,8.55E-277,0,6.78E-260,4.66E-260,2.88E-221,8.63E-38,6.55E-87,0,1.69E-11,2.58E-82,5.31E-94,1.48E-41,5.85E-04,0.003472514,0.003718647,0.992223682
113100,2.09E-66,2.65E-174,0,1.64E-161,0,3.62E-306,3.84E-125,7.84E-150,0,6.84E-98,2.50E-70,6.98E-08,1.15E-100,0.001535678,0.003451252,0.003685097,0.991327903
113200,2.954468857E-314,0,0,0,2.29E-21,0,9.21E-213,6.37E-213,0,2.07E-184,4.38E-44,5.67E-05,1.82E-08,0.001321955,0.003064264,0.003257779,0.992299306
113300,0,1.09E-81,0,0,1.70E-123,0,2.77E-300,5.44E-276,0,5.87E-271,1.18E-131,1.76E-46,1.10E-06,0.001115579,0.002807097,0.002973878,0.993102348
113400,5.07E-223,1.81E-268,0,0,1.44E-202,2.21E-17,0,0,0,0,4.42E-219,6.05E-10,7.78E-66,9.22E-04,0.002625731,0.002770025,0.993681786
113500,0,2.91E-46,2.96E-186,6.09E-122,0,2.82E-46,1.09E-45,0,0,2.06E-37,1.65E-306,2.02E-51,5.52E-125,7.84E-04,0.003438497,0.002615903,0.993161259
113600,0,4.23E-231,1.94E-52,8.24E-173,6.55E-224,1.19E-15,3.17E-133,2.66E-11,0,1.50E-30,0,6.58E-93,1.74E-37,0.001530194,0.003099519,0.002350968,0.99301932
113700,0,0,7.92E-284,2.38E-26,5.59E-167,1.29E-100,8.50E-221,2.29E-74,0,5.11E-117,4.07E-44,1.66E-24,1.12E-96,0.001279916,0.003715884,0.004023473,0.990980727
113800,0,7.34E-66,1.02E-41,3.07E-215,1.81E-163,9.02E-74,2.43E-51,1.92E-21,0,1.71E-203,2.65E-132,2.03E-25,2.51E-23,0.002891322,0.004717965,0.003148771,0.989241942
113900,0,1.92E-245,4.29E-13,0,0,3.38E-158,1.93E-139,1.23E-24,0,5.58E-290,2.08E-220,1.05E-23,5.36E-53,0.003217481,0.003428431,0.002282186,0.991071902
114000,6.63E-166,0,2.67E-246,1.55E-99,0,6.00E-243,1.69E-227,2.83E-18,0,8.04E-16,3.29E-308,6.92E-40,2.36E-112,0.00238346,0.004250449,0.001653274,0.991712817
114100,1.64E-162,0,2.18E-130,9.98E-287,0,2.04E-84,2.64407647E-315,1.89E-81,0,3.27E-26,0,2.19E-81,1.66E-05,0.001819811,0.003403937,0.002289471,0.992470134
114200,9.85E-162,5.17E-106,0,0,0,2.25E-80,2.08E-48,1.38E-144,0,2.83E-32,6.51E-86,3.30E-23,1.00E-64,0.001431043,0.00292954,0.001965577,0.993673841
114300,9.39E-184,8.75E-121,1.11E-17,0,1.04E-112,2.13E-165,5.42E-136,1.13E-207,0,4.48E-46,1.67E-173,1.00E-64,6.42E-124,0.001184987,0.003537971,0.00361117,0.991665872
114400,0,1.97E-25,1.52E-251,2.50E-83,0,4.12E-250,1.56E-223,1.09E-270,0,1.49E-132,2.03E-261,2.56E-106,5.72E-15,0.001085573,0.003270653,0.005269545,0.99037423
114500,0,5.98E-207,1.33E-15,8.21E-61,0,0,4.1981502656977E-311,3.42E-13,0,3.45E-07,5.70E-54,1.49E-14,3.99E-74,0.001032693,0.00303814,0.004885322,0.9910435
114600,0,0,9.33E-206,1.32E-72,0,4.90E-13,7.51E-88,8.62E-09,0,7.89E-94,5.84E-25,2.97E-56,1.66E-05,0.001957612,0.002747958,0.005305997,0.989971783
114700,1.29E-65,0,3.81E-13,5.74E-75,5.09E-145,1.11E-97,7.51E-18,2.87E-72,0,9.00E-181,3.65E-46,2.93E-26,7.01E-65,0.003122269,0.001910168,0.00366907,0.991298493
114800,1.74E-186,0,8.06E-32,1.96E-265,0,1.38E-182,1.45E-64,1.02E-135,0,6.15E-29,4.35E-23,6.97E-68,1.07E-25,0.004165354,0.002051827,0.002575066,0.991207753
114900,0,2.30E-156,4.65E-59,1.51E-131,0,2.75E-18,8.53E-153,2.78E-199,0,5.59E-116,2.19E-77,1.36E-16,4.28E-85,0.002699606,0.001374656,0.001719992,0.994205746
115000,5.47E-206,1.29E-66,5.58E-233,2.13E-181,0,7.31E-21,1.30E-240,1.30E-262,0,8.76E-203,8.46E-65,5.66E-34,9.22E-17,0.001857278,0.001877111,0.00134414,0.99492147
115100,0,1.92E-258,2.29E-94,0,3.39E-275,1.16E-106,4.82E-79,0,0,1.50E-289,5.27E-42,5.43E-36,5.71E-76,0.002233146,0.001601465,0.001142685,0.995022704
115200,0,0,4.42E-217,0,0,3.46E-72,3.10E-07,2.06E-59,0,2.16E-12,2.72E-129,4.08E-09,3.30E-135,0.00158488,0.003238946,0.001775287,0.993400573
115300,0,0,0,0,5.76E-25,2.56E-23,7.50E-95,8.12E-14,0,2.79E-38,5.59E-85,2.44E-15,1.97E-194,0.001253025,0.003698454,0.001535944,0.993512576
115400,0,3.77E-186,0,5.48E-15,5.03E-291,1.39E-33,2.40E-182,3.72E-25,0,1.22E-29,8.86E-24,9.25E-57,1.33E-41,9.91E-04,0.003353167,0.002383645,0.993271694
115500,0,9.96E-99,5.48E-105,2.11E-202,0,2.19E-40,1.03E-17,5.00E-10,0,4.69E-116,4.25E-111,1.21E-18,1.58E-31,8.26E-04,0.003175543,0.00225059,0.993747713
115600,1.87E-106,8.57E-283,0,0,7.91E-46,1.68E-78,6.73E-79,1.22E-44,0,1.91E-202,1.17E-198,3.68E-60,1.13E-90,7.22E-04,0.004008696,0.00408724,0.991182069
115700,1.46E-228,6.24E-125,0,1.44E-58,1.32E-201,9.88E-26,1.66E-166,3.43E-13,0,7.40E-289,1.27E-286,9.04E-102,7.22E-150,0.001590462,0.003609926,0.003667049,0.991132563
115800,1.20E-109,2.26E-306,0,9.01E-247,0,2.11E-110,7.30E-81,2.69E-28,0,0,0,3.10E-28,4.46E-209,0.001399548,0.00412415,0.00321267,0.991263632
115900,0,5.01E-71,2.08E-36,0,4.30E-70,1.21E-194,1.90E-62,6.88E-29,0,0,0,1.90E-22,2.69E-268,0.001308994,0.005497846,0.002848702,0.990344458
116000,9.21E-19,4.28E-177,1.67E-197,0,4.96E-166,4.90E-279,1.22E-53,6.79E-29,0,0,2.51E-42,6.29E-20,0,0.001200487,0.004946784,0.002553218,0.991299512
116100,6.53E-166,2.88E-101,0,1.48E-167,1.26E-125,0,2.19E-141,6.63E-92,0,0,3.85E-130,2.40E-30,4.54E-57,0.0029369,0.005028217,0.00212776,0.989907123
116200,2.28E-196,5.16E-280,0,0,0,0,7.42E-230,2.30E-155,0,0,2.72E-218,5.38E-72,1.47E-116,0.003512282,0.003971578,0.001308558,0.991207582
116300,1.86E-21,0,6.11E-226,0,0,0,6.202055E-318,1.02E-218,0,2.50E-19,6.24E-306,1.60E-113,8.99E-17,0.002466861,0.002828661,0.001832977,0.992871502
116400,4.69E-277,1.75E-163,0,0,1.62E-57,3.77E-69,1.37E-40,6.36E-282,0,8.35E-106,2.42E-55,5.02E-155,1.66E-05,0.001846795,0.004994724,0.001442153,0.991699708
116500,0,9.14E-26,0,1.51E-141,1.29E-204,8.52E-71,3.76E-29,1.58E-36,0,3.55E-07,8.79E-143,4.82E-24,9.09E-65,0.001466252,0.004188524,0.001204896,0.993139972
116600,0,1.49E-209,4.85E-06,2.35E-09,3.20E-261,8.60E-156,6.71E-39,1.16E-99,0,1.54E-93,3.85E-230,1.53E-09,4.75E-44,0.00288566,0.004392251,9.78E-04,0.991738808
116700,0,0,3.72E-236,1.18E-48,2.19E-178,8.68E-241,8.45E-127,1.80E-14,0,5.69E-66,1.50777E-317,5.20E-51,9.55E-36,0.002081452,0.00335019,7.44E-04,0.993824502
116800,1.59E-155,8.24E-88,7.74E-43,5.29E-237,0,3.12E-47,2.31E-35,1.38E-12,0,1.30E-152,0,1.67E-92,1.90E-46,0.002235279,0.002543986,0.001320521,0.993900214
116900,6.45E-73,1.06E-106,3.30E-272,1.61E-07,0,1.48E-132,2.88E-28,8.48E-76,0,1.32E-36,0,8.92E-40,3.63E-32,0.001608379,0.002895993,0.002059001,0.993436467
117000,0,5.56E-172,4.83E-195,4.13E-196,1.42E-139,2.00E-34,3.81E-57,1.17E-22,0,3.36E-123,7.66E-31,2.98E-81,6.70E-50,0.001257926,0.002537195,0.002740639,0.993464241
117100,1.22E-47,4.87E-79,0,0,7.18E-227,4.55E-31,6.42E-60,5.34E-36,0,2.50E-06,2.30E-118,9.38E-123,3.80E-109,0.001725406,0.002088523,0.00224791,0.99393566
117200,1.38E-296,2.73E-262,3.05E-104,1.86E-158,1.58E-129,5.74E-116,2.08E-13,3.08E-99,0,3.45E-07,5.51E-38,2.56E-164,1.95E-168,0.002169358,0.00327596,0.002582673,0.991971664
117300,2.84E-157,3.06E-130,4.58E-126,8.21E-36,5.80E-22,6.62E-26,3.66E-101,1.90E-162,0,8.35E-94,1.51E-125,7.86E-206,1.08E-227,0.001659101,0.002688427,0.00210759,0.993544882
117400,0,1.81E-156,8.93E-78,2.14E-224,8.85E-254,3.60E-111,5.33E-189,2.00E-09,0,6.42E-09,5.18E-213,2.59E-247,5.36E-31,0.002009617,0.003059085,0.001672949,0.993258341
117500,0,0,0.00E+00,0,2.81E-50,4.05E-47,6.67E-277,2.20E-16,0,5.79E-28,1.62E-300,8.26E-289,7.06E-08,0.002233993,0.003186175,0.001276116,0.993303645
117600,9.95E-151,4.42E-123,3.16E-154,0,1.00E-39,2.52E-132,0,8.49E-28,0,1.15E-114,4.27E-22,0,3.30E-67,0.002293654,0.002368235,0.001795625,0.993542486
117700,0,1.08E-103,2.97E-155,0,3.86E-299,9.19E-218,6.91E-24,4.71E-91,0,2.08E-201,1.88E-109,0,1.91E-126,0.001675569,0.001955823,0.002418042,0.993950566
117800,0,4.53E-294,5.92E-194,4.32E-15,1.39E-30,3.81E-55,1.84E-111,2.86E-154,0,1.13E-56,8.41E-17,0,2.44E-17,0.001236038,0.001702659,0.002098408,0.994962896
117900,3.91E-21,4.95E-15,0,1.55E-205,4.13E-284,1.40E-140,4.59E-199,7.68E-45,0,2.93E-53,3.08E-78,0,1.62E-76,0.001890473,0.001499834,0.003634485,0.992975208
118000,3.77E-265,1.95E-07,0,0,1.22E-109,1.18E-26,8.30E-287,8.29E-52,0,3.63E-140,3.18E-166,2.16E-10,9.94E-136,0.001546591,0.002211511,0.004871127,0.991370576
118100,0,7.11E-58,8.77E-147,1.38E-112,5.58E-93,2.84E-111,1.51E-48,1.05E-46,0,7.45E-227,3.56E-46,4.42E-52,5.86E-195,0.002342452,0.002717939,0.004987175,0.989952434
118200,0,1.86E-52,4.87E-63,2.05E-72,0,1.00E-195,8.04E-69,1.51E-62,0,1.4535048643E-313,1.18E-134,2.50E-18,6.46E-21,0.002047781,0.002983847,0.004764395,0.990203976
118300,0,7.52E-234,4.37E-162,1.65E-262,0,3.90E-84,1.03E-32,4.19E-39,0,3.62E-20,3.59E-15,6.95E-13,1.69E-21,0.001770366,0.003375475,0.003911531,0.990942628
118400,0,5.82E-70,0,5.85E-53,0,5.70E-169,4.02E-15,2.07E-45,0,2.07E-57,4.61E-103,4.88E-12,1.13E-22,0.001501067,0.002889422,0.003341049,0.992268463
118500,6.07E-134,8.08E-11,2.37E-86,9.67E-241,0,2.12E-253,3.72E-59,1.07E-34,0,9.86E-144,1.28E-63,1.15E-53,8.54E-17,0.003146085,0.004862622,0.002653719,0.989337574
118600,0,1.32E-179,1.1265E-320,0,0,0,3.20E-147,6.27E-98,0,3.82E-230,1.35E-151,2.84E-95,3.76E-76,0.002478921,0.005505116,0.001941531,0.990074432
118700,4.29E-147,0,0,0,0,0,4.50E-235,5.11E-161,0,2.32245547E-316,2.59E-239,8.13E-137,1.88E-135,0.002024058,0.004373389,0.001538312,0.992064241
118800,0,0,1.61E-188,1.65E-151,0,0,5.9E-323,3.32E-224,0,0,7.03E-66,1.80E-24,9.36E-195,0.002347838,0.003408378,0.001196397,0.993047387
118900,1.43E-114,0,0,1.26E-69,4.32E-175,0,0,6.17E-67,0,0,3.00E-153,1.06E-08,5.11E-254,0.001730477,0.002769815,0.001883789,0.993615909
119000,0,0,8.03E-204,1.54E-47,0,1.77E-16,0,3.87E-130,0,0,1.77E-34,2.99E-50,1.02E-35,0.002321794,0.002325524,0.003311453,0.99204123
119100,3.88E-06,0,1.43E-166,4.70E-193,6.81E-225,1.88E-33,0,4.55E-17,0,4.49E-08,4.94E-68,6.99E-92,4.09E-95,0.003127465,0.002457064,0.003159455,0.991252086
119200,1.41E-244,0,3.35E-234,3.36E-32,7.65E-200,6.20E-118,1.81E-42,4.65E-10,0,1.06E-94,2.64E-156,8.29E-31,1.79E-154,0.003489106,0.003326583,0.003004583,0.990179728
119300,2.03E-21,0,1.16E-195,1.17E-24,0,8.52E-55,5.15E-31,4.12E-22,0,1.77E-181,3.18E-244,2.08E-72,3.68E-57,0.002488993,0.002337463,0.002099424,0.99307412
119400,4.74E-230,0,0,2.85E-121,0,1.02E-77,1.79E-34,2.10E-85,0,2.16E-12,7.76E-61,2.73E-13,1.96E-116,0.001902882,0.002749183,0.003433711,0.991914224
119500,0,0,6.72E-69,9.4131000982151E-310,6.87E-183,1.61E-162,3.31E-122,1.52E-148,0,5.83E-60,6.49E-31,3.84E-04,1.14E-175,0.001586617,0.003167456,0.002891752,0.991970383
119600,0,1.07E-36,2.29E-302,0,0,2.03E-247,1.43E-61,1.15E-211,0,1.48E-146,1.73E-27,1.01E-45,6.83E-21,0.00135781,0.002783516,0.004399278,0.991459396
119700,0,1.33E-149,1.28E-39,0,0,5.30E-55,2.97E-149,1.02E-61,0,5.06E-233,6.84E-116,1.94E-87,4.30E-80,0.001314987,0.004319644,0.005731089,0.98863428
119800,0,9.70E-70,1.70E-279,9.80E-61,4.86E-27,3.48E-139,4.77E-237,9.42E-45,0,1.03E-16,1.79E-59,4.17E-32,2.60E-139,0.002277396,0.003752478,0.004975773,0.988994352
119900,2.00E-15,6.93E-249,0,6.51E-130,4.10E-260,1.47E-15,0,4.71E-108,0,1.99E-103,2.95E-54,7.32E-74,2.72E-26,0.002861924,0.002806646,0.004532246,0.989799183
120000,9.42E-252,5.84E-33,5.76E-147,5.93E-322,7.31E-139,1.12E-48,0,1.36E-26,0,2.22E-190,2.47E-52,1.74E-07,2.54E-04,0.002953958,0.001924415,0.00497983,0.989887391
120100,2.35E-81,3.17E-187,0,5.23E-87,0,8.16E-26,1.29E-04,5.26E-05,0,1.75E-277,2.89E-30,3.14E-49,8.30E-52,0.003166942,0.001355258,0.004211124,0.991084618
120200,3.23E-194,0,0,1.96E-65,0,5.25E-111,5.73E-93,2.23E-39,0,4.17E-83,2.03E-118,1.02E-08,3.69E-41,0.003693393,8.77E-04,0.002716753,0.992712914
120300,0,0,0,7.82E-135,3.72E-68,1.37E-196,2.45E-44,2.79E-55,0,2.33E-170,3.19E-206,2.69E-50,1.51E-100,0.004153603,5.84E-04,0.003587215,0.991674948
120400,0,2.74E-61,0,0,1.15E-305,2.82E-06,8.20E-133,2.10E-53,0,9.73E-79,8.25E-41,4.48E-17,1.83E-33,0.004527467,0.00197512,0.002844869,0.990649725
120500,7.32E-224,3.03E-247,0,0,0,5.81E-37,3.59E-221,3.55E-08,0,7.41E-166,6.63E-129,1.03E-58,6.84E-93,0.003010268,0.001269083,0.00353601,0.992184604
120600,0,0,0,0,8.74E-38,5.46E-122,0.00E+00,1.78E-33,0,1.00E-252,1.32E-77,2.33E-30,3.37E-152,0.002262572,0.002671549,0.003583028,0.991482851
120700,0,3.84E-108,0,0,1.90E-184,2.07E-72,0,3.10E-51,0,2.85E-39,1.04E-32,6.19E-40,1.50E-211,0.002459719,0.00271712,0.002583938,0.992239224
120800,0,1.07E-53,0,1.16E-87,1.13E-79,1.91E-157,0,2.26E-35,0,9.12E-76,1.32E-120,2.31E-30,2.78E-07,0.001912004,0.002148562,0.003781001,0.992158155
120900,0,1.01E-29,0,1.51E-141,1.12E-08,5.68E-31,4.24E-23,1.16E-98,0,1.21E-162,2.27E-06,5.72E-72,1.63E-21,0.002464604,0.001757256,0.003947702,0.991828153
121000,3.84E-231,1.28E-18,2.82E-220,1.77E-190,1.20E-255,3.82E-116,5.93E-111,5.51E-162,0,1.64E-64,3.36E-94,1.53E-113,8.96E-81,0.00188818,0.00232682,0.003139399,0.9926456
121100,0,7.58E-51,0,0,1.23E-139,1.79E-201,7.62E-74,3.31E-225,0,2.95E-151,9.56E-182,5.86E-27,6.15E-63,0.001466237,0.001994115,0.002679866,0.993859782
121200,2.84E-26,6.46E-240,0,5.59E-150,8.18E-62,5.60E-287,1.47E-161,1.71E-288,0,4.31E-238,3.48E-77,1.92E-68,3.58E-122,0.003839177,0.001644089,0.002195523,0.992321211
121300,2.26E-274,0,1.01E-213,2.73E-74,2.51E-29,0,6.50E-250,1.28E-19,0,4.81E-55,4.36E-73,1.84E-07,7.19E-30,0.003108688,0.001771901,0.001388686,0.993730541
121400,6.32E-163,9.86E-53,0,1.59E-160,4.03E-98,0,1.55E-12,4.97E-83,0,7.58E-142,1.21E-45,1.05E-42,3.31E-89,0.002980333,0.002075257,0.001011033,0.993933377
121500,1.44E-16,2.07E-241,0,0,4.23E-73,0,1.89E-100,1.01E-29,0,9.43E-229,1.67E-47,3.28E-84,2.33E-17,0.002056662,0.001572434,0.002392925,0.99397798
121600,5.97E-279,3.00E-44,2.85E-08,0,0,6.68E-21,3.89E-188,7.55E-14,0,3.86E-34,8.50E-135,2.19E-34,1.40E-76,0.001462321,0.001314176,0.001996928,0.995226547
121700,2.89E-195,4.29E-32,7.53E-130,0,0,2.35E-106,1.64E-75,5.11E-77,0,7.07E-55,7.03E-72,7.46E-76,9.28E-136,0.001134904,0.002059721,0.002671508,0.994133867
121800,0,9.58E-222,2.15E-202,0,0,6.43E-192,6.52E-163,4.06E-140,0,1.47E-141,4.14E-159,8.49E-06,6.89E-195,9.02E-04,0.001947052,0.002518023,0.994624636
121900,2.06E-108,6.53E-65,0,0,0,2.70E-72,2.78E-250,2.20E-21,0,3.32E-72,2.94E-246,6.76E-39,2.48E-43,7.06E-04,0.001864957,0.002402531,0.995026264
122000,0,1.52E-53,1.06E-119,5.73E-151,0,4.76E-158,0,5.18E-22,0,1.01E-55,0,2.81E-80,1.98E-102,5.60E-04,0.001835814,0.002362302,0.995241906
122100,1.18E-45,9.48E-245,7.34E-200,6.11E-172,3.42E-51,9.50E-70,9.81E-45,4.63E-85,0,2.16E-142,0,1.12E-121,1.62E-161,4.50E-04,0.001833314,0.003346024,0.994370929
122200,1.47E-305,0,3.22E-54,2.79E-73,6.782777464047E-311,3.83E-155,5.69E-132,4.96E-148,0,5.81E-229,0,3.94E-163,1.36E-220,3.90E-04,0.002868468,0.003391099,0.99335065
122300,0,2.89E-33,4.73E-286,4.47E-153,0,5.45E-42,2.87E-219,7.74E-41,0,1.82599078E-315,0,9.31E-21,1.37E-51,3.53E-04,0.002902187,0.004432278,0.992312602
122400,0,1.11E-212,9.80E-85,6.09E-135,0,9.02E-20,3.02E-58,5.64E-104,0,4.00E-72,2.73E-22,1.83E-62,2.07E-30,0.002175721,0.00325824,0.004534473,0.990031566
122500,1.41E-83,4.35E-167,2.62E-127,0,0,2.19E-104,3.82E-146,8.38E-21,0,9.69E-17,1.41E-110,1.17E-26,1.54E-50,0.001876125,0.002633046,0.005533079,0.98995775
122600,1.5E-321,0,0,3.92E-38,0,4.07E-189,3.55E-29,5.13E-84,0,1.62E-103,1.56E-27,2.44E-68,8.78E-30,0.00165623,0.002227584,0.005658561,0.990457624
122700,0,4.35E-159,0,1.79E-86,0,7.35E-274,6.94E-17,1.56E-19,0,2.19E-190,3.31E-15,1.37E-29,5.51E-89,0.001506299,0.001920352,0.005754412,0.990818937
122800,0,0,0,1.91E-279,8.08E-104,0,3.23E-29,8.70E-83,0,2.53E-277,1.00E-103,2.47E-71,3.97E-48,0.002354078,0.001644118,0.00672409,0.989277714
122900,1.35E-93,1.53E-31,0,0,0,0,3.60E-117,3.73E-146,0,0,3.07E-192,4.49E-113,2.21E-107,0.002005002,0.001309271,0.005333681,0.991352046
123000,0,1.26E-218,1.47E-146,1.53E-105,9.31E-165,0,2.89E-21,1.79E-209,0,0,2.79E-280,1.10E-33,1.36E-166,0.001630714,0.001101127,0.004470238,0.99279792
123100,0,2.01E-150,0,9.59E-298,1.30E-64,4.24E-36,6.11E-66,1.44E-43,0,0,0,1.40E-36,8.79E-226,0.001318746,0.001934714,0.004822575,0.991923964
123200,4.47E-228,1.38E-119,1.18E-185,1.01E-129,4.1632801888336E-311,2.72E-121,1.61E-153,1.83E-14,0,3.94E-80,0,3.66E-78,6.09E-285,0.001123145,0.001752379,0.004355124,0.992769353
123300,0,1.74E-131,3.30E-166,4.41E-74,0,1.30E-206,5.30E-241,1.35E-77,0,6.11E-167,0,4.48E-24,0,9.46E-04,0.002627486,0.004048626,0.992377862
123400,8.39E-14,4.1436826E-317,5.88E-201,2.94E-119,0,9.82E-292,0,2.98E-35,0,1.49E-253,6.70E-38,8.76E-38,0,8.31E-04,0.002507591,0.003850197,0.992811263
123500,1.38E-256,3.10E-30,0,0.00E+00,4.28E-142,0,0,4.52E-44,0,0,5.68E-126,6.45E-13,3.13E-26,0.00175686,0.00419795,0.005417722,0.988627468
123600,0,2.11E-205,0,1.79E-187,2.43E-171,0,6.17E-24,3.98E-107,0,1.20E-54,9.24E-215,6.22E-41,1.75E-85,0.001789235,0.006392861,0.005385355,0.986432549
123700,1.60E-19,0,0,1.31E-115,2.73E-109,3.71E-85,7.03E-112,5.05E-170,0,1.43E-140,2.75E-07,1.43E-40,8.87E-145,0.001993874,0.007065728,0.005302736,0.985637387
123800,3.66E-245,0,0,9.36E-126,4.78E-78,2.55E-168,4.27E-89,2.12E-43,0,1.42E-226,1.28E-04,1.91E-82,9.01E-52,0.002164967,0.006617043,0.006062257,0.985027524
123900,7.25E-85,0,7.04E-16,3.406876702E-314,1.30E-129,1.37E-251,5.03E-31,1.94E-106,0,9.8510227503E-313,9.40E-94,2.48E-124,4.29E-111,0.002303969,0.005202711,0.005619699,0.98687362
124000,3.909043850864E-312,1.93E-46,2.76E-260,1.20E-164,7.16E-36,0,2.42E-58,1.86E-169,0,0,1.33E-20,3.50E-166,1.93E-170,0.002365963,0.006502829,0.004305531,0.986825677
124100,7.87E-224,9.82E-220,0,0,3.09E-43,0,6.85E-147,7.67E-233,0,0,1.46E-109,4.92E-208,6.16E-230,0.003653719,0.004050573,0.003358732,0.988936975
124200,0,0,0,6.62E-53,2.46E-284,0,2.87E-29,3.13E-296,0,0,1.12E-197,1.12E-249,2.08E-33,0.002729364,0.002802406,0.002314826,0.992153404
124300,6.44E-225,0,0,1.64E-242,7.30E-220,0,2.78E-117,0,0,0,1.97E-285,3.13E-291,9.77E-93,0.002815524,0.002065597,0.002555852,0.992563026
124400,0,0,0,0,0,2.65E-23,1.04E-65,1.44E-28,0,0,0,2.25E-20,5.63E-46,0.00385024,0.001985352,0.00151802,0.992646388
124500,7.34E-171,0,3.26E-38,1.80E-91,1.70E-77,1.04E-108,3.89E-154,2.87E-92,0,0,0,6.52E-62,3.42E-60,0.003664392,0.001203852,9.15E-04,0.994216313
124600,3.57E-195,1.38E-87,1.56E-267,9.55E-282,9.05E-90,1.86E-194,3.60E-242,6.37E-26,0,3.58E-27,0,2.34E-103,8.74E-52,0.002288285,0.001785116,0.001528411,0.994398188
124700,0,1.85E-278,2.51E-106,1.33E-71,0,3.79E-280,0,3.35E-89,0,9.89E-30,1.82E-05,2.80E-08,9.40E-17,0.001593612,0.002449417,0.001263293,0.994675496
124800,0,7.53E-69,4.35E-229,1.20E-259,3.56E-95,4.86E-80,9.79E-53,3.02E-30,0,2.99E-84,3.40E-47,1.19E-49,5.98E-76,0.001142399,0.002149441,0.001106276,0.995601884
124900,3.99E-41,6.99E-13,2.75E-104,0,2.64E-192,1.64E-165,3.58E-70,5.71E-22,0,1.22E-170,9.06E-24,6.58E-15,3.56E-29,8.74E-04,0.004895536,0.001016415,0.993213665
125000,9.94E-303,1.76E-85,0,0,0,2.66E-250,1.97E-40,7.92E-85,0,5.74E-27,4.46E-111,2.38E-56,2.52E-88,7.74E-04,0.004718312,0.001949065,0.992558289
125100,0,3.35E-265,5.75E-215,0,1.27E-136,0,7.85E-128,8.61E-41,0,4.92E-113,9.89E-199,1.89E-12,7.76E-24,7.32E-04,0.005553226,0.002841536,0.990873592
125200,2.96E-159,0,0,0,0,0,3.09E-215,1.68E-61,0,1.81E-60,7.91E-60,5.50E-54,4.50E-35,7.11E-04,0.00541419,0.002762139,0.991112313
125300,0,0,2.96E-20,0,0,0,1.18E-302,2.73E-124,0,1.74E-146,8.32E-148,8.85E-31,3.25E-94,7.30E-04,0.005299196,0.0046705,0.989300797
125400,0,0,5.35E-195,5.03E-174,0,2.33E-73,1.51E-19,5.64E-22,0,1.66E-232,3.83E-236,1.43E-09,3.42E-29,0.001768161,0.00590277,0.004347575,0.987981493
125500,0,0,0,2.44E-117,1.86E-231,2.06E-41,2.21E-107,6.78E-85,0,1.72352E-318,0,2.67E-51,8.41E-14,0.001778606,0.005799304,0.0036351,0.98878699
125600,1.95E-99,0,0,3.69E-28,4.85E-28,4.30E-23,9.08E-11,6.68E-19,0,1.16E-16,0,7.95E-31,3.52E-73,0.002420444,0.005045255,0.002657506,0.989876796
125700,3.74E-72,7.01E-65,0,3.14E-217,9.81E-265,2.27E-107,2.18E-99,5.08E-40,0,2.86E-59,9.85E-42,1.58E-72,2.64E-35,0.00574471,0.002947663,0.001548674,0.989758952
125800,2.19E-161,9.40E-250,1.35E-115,1.42E-07,4.65E-224,2.20E-192,5.39E-188,1.18E-47,0,3.18E-74,1.12E-54,3.83E-114,2.30E-45,0.003473525,0.001688317,0.001696306,0.99314171
125900,0,4.57E-30,0,1.07E-197,1.69E-141,9.69E-278,9.02E-33,4.32E-29,0,3.37E-07,2.80E-142,1.59E-43,1.01E-104,0.002326543,0.001972608,0.002087796,0.993612717
126000,2.26E-190,3.42E-220,0,1.58E-187,8.03E-70,1.17E-75,1.67E-120,1.22E-36,0,4.90E-94,1.38E-229,5.69E-85,5.73E-164,0.002614202,0.001604308,0.001691409,0.994090081
126100,0,0,5.69E-84,0,1.26E-171,2.04E-23,6.39E-31,5.42E-100,0,6.90E-181,5.93E-09,6.14E-10,3.09E-223,0.001772218,0.002209872,0.001334688,0.994683215
126200,0,0,2.08E-188,3.24E-30,7.65E-232,9.29E-52,6.66E-17,3.58E-51,0,1.25E-267,1.40E-58,1.99E-36,3.36E-29,0.002135192,0.001843303,0.001107649,0.994913856
126300,7.36E-183,9.36E-117,0,1.72E-219,5.88E-40,1.55E-137,1.48E-104,2.04E-40,0,0,1.03E-145,6.03E-22,2.00E-88,0.00147779,0.001537367,0.002837796,0.994147046
126400,0,1.56E-09,0,0,2.41E-245,1.32E-34,1.32E-67,3.80E-63,0,0,5.23E-233,2.13E-17,6.54E-05,0.00111218,0.001378031,0.002533918,0.994910442
126500,2.44E-06,1.51E-201,6.72E-75,0,0,8.81E-58,1.09E-80,2.78E-30,0,3.77E-14,2.7984E-320,9.97E-21,1.64E-18,8.43E-04,0.00126747,0.003273708,0.994613493
126600,1.98E-265,2.25E-41,2.97E-206,1.23E-89,1.40E-155,1.83E-143,8.48E-52,2.01E-93,0,5.19E-101,6.65E-17,2.47E-20,1.28E-77,0.001671105,0.001215106,0.005096688,0.9920171
