generation,stra.1,stra.2,stra.3,stra.4,stra.5,stra.6,stra.7,stra.8,stra.9,stra.10,stra.11,stra.12,stra.13,stra.14,stra.15,stra.16,stra.17
4632,6.90E-43,0,0,2.07E-68,1.00E-139,4.12E-219,1.52E-96,8.72E-147,0,1.81E-13,1.25E-60,9.59E-47,4.88E-107,0.001547558,0.003808352,0.004555728,0.990088362
4633,1.86E-45,0,0,2.26E-70,2.72E-142,5.73E-220,1.99E-97,2.02E-147,0,2.36E-14,1.72E-61,3.63E-47,1.25E-107,0.001544591,0.003804831,0.004551591,0.990098988
4634,5.03E-48,0,0,2.48E-72,7.37E-145,7.96E-221,2.61E-98,4.69E-148,0,3.06E-15,2.36E-62,1.37E-47,3.18E-108,0.001541628,0.003801326,0.004547474,0.990109572
4635,1.35E-50,0,0,2.71E-74,2.00E-147,1.11E-221,3.41E-99,1.09E-148,0,3.99E-16,3.23E-63,5.20E-48,8.11E-109,0.001538669,0.003797839,0.004543377,0.990120115
4636,3.75E-53,0,0,2.71E-76,5.57E-150,1.53E-222,4.44E-100,2.52E-149,0,5.18E-17,4.40E-64,3.78E-04,2.07E-109,0.001534564,0.00379153,0.004535906,0.989759907
4637,1.02E-55,0,0,2.86E-78,1.52E-152,2.13E-223,5.81E-101,5.83E-150,0,6.74E-18,6.03E-65,1.43E-04,5.27E-110,0.001532334,0.003789859,0.004533982,0.990000701
4638,2.75E-58,0,0,3.09E-80,4.13E-155,2.96E-224,7.61E-102,1.35E-150,0,8.77E-19,8.26E-66,5.42E-05,1.35E-110,0.001529661,0.003787096,0.004530752,0.990098308
4639,7.40E-61,0,0,3.37E-82,1.12E-157,4.11E-225,9.96E-103,3.14E-151,0,1.14E-19,1.13E-66,2.05E-05,3.43E-111,0.001526823,0.003783931,0.00452704,0.990141692
4640,1.98E-63,0,0,3.68E-84,3.02E-160,5.71E-226,1.30E-103,7.28E-152,0,1.48E-20,1.55E-67,7.77E-06,8.76E-112,0.001523925,0.003780624,0.004523159,0.990164525
4641,5.31E-66,0,0,4.02E-86,8.12E-163,7.93E-227,1.71E-104,1.69E-152,0,1.93E-21,2.13E-68,2.94E-06,2.24E-112,0.001521008,0.003777274,0.004519226,0.990179552
4642,1.42E-68,0,0,4.39E-88,2.19E-165,1.10E-227,2.24E-105,3.92E-153,0,2.51E-22,2.92E-69,1.11E-06,5.71E-113,0.001518086,0.003773918,0.004515286,0.990191598
4643,3.80E-71,0,0,4.81E-90,5.87E-168,1.53E-228,2.93E-106,9.10E-154,0,3.26E-23,4.00E-70,4.21E-07,1.46E-113,0.001515164,0.00377057,0.004511355,0.99020249
4644,1.01E-73,0,0,5.25E-92,1.58E-170,2.12E-229,3.84E-107,2.11E-154,0,4.25E-24,5.49E-71,1.60E-07,3.72E-114,0.001512246,0.003767234,0.004507439,0.99021292
4645,2.70E-76,0,0,5.75E-94,4.23E-173,2.95E-230,5.03E-108,4.90E-155,0,5.52E-25,7.53E-72,6.04E-08,9.48E-115,0.001509332,0.003763914,0.004503542,0.990223151
4646,7.18E-79,0,0,6.28E-96,1.13E-175,4.10E-231,6.59E-109,1.14E-155,0,7.18E-26,1.03E-72,2.29E-08,2.42E-115,0.001506422,0.00376061,0.004499664,0.990233281
4647,1.90E-81,0,0,6.86E-98,3.02E-178,5.68E-232,8.62E-110,2.63E-156,0,9.32E-27,1.41E-73,8.64E-09,6.16E-116,0.001500522,0.003749866,0.004486882,0.990262721
4648,5.04E-84,0,0,7.50E-100,8.05E-181,7.88E-233,1.13E-110,6.10E-157,0,1.21E-27,1.94E-74,3.27E-09,1.57E-116,0.001497621,0.003746614,0.004483067,0.990272695
4649,1.34E-86,0,0,8.20E-102,2.14E-183,1.09E-233,1.48E-111,1.42E-157,0,1.58E-28,2.66E-75,1.24E-09,4.01E-117,0.001494724,0.003743379,0.00447927,0.990282625
4650,3.53E-89,0,0,8.97E-104,5.71E-186,1.52E-234,1.94E-112,3.29E-158,0,2.05E-29,3.65E-76,4.69E-10,1.02E-117,0.001491833,0.003740159,0.004475493,0.990292515
4651,9.34E-92,0,0,9.81E-106,1.52E-188,2.11E-235,2.54E-113,7.63E-159,0,2.67E-30,5.00E-77,1.78E-10,2.61E-118,0.001488945,0.003736956,0.004471734,0.990302364
4652,2.47E-94,0,0,1.07E-107,4.03E-191,2.93E-236,3.33E-114,1.77E-159,0,3.47E-31,6.86E-78,6.73E-11,6.67E-119,0.001486063,0.003733769,0.004467995,0.990312174
4653,6.51E-97,0,0,9.82E-110,1.07E-193,1.37E-04,4.30E-115,4.06E-160,0,4.45E-32,9.29E-79,2.53E-11,1.69E-119,0.001478319,0.00371839,0.004449649,0.990216514
4654,1.71E-99,0,0,1.05E-111,2.82E-196,1.90E-05,5.62E-116,9.41E-161,0,5.77E-33,1.27E-79,9.58E-12,4.31E-120,0.001475185,0.003714612,0.0044452,0.990346002
4655,4.48E-102,0,0,1.15E-113,7.45E-199,2.64E-06,7.37E-117,2.18E-161,0,7.51E-34,1.75E-80,3.63E-12,1.10E-120,0.00147228,0.003711415,0.004441449,0.990372219
4656,1.17E-104,0,0,1.25E-115,1.96E-201,3.66E-07,9.65E-118,5.07E-162,0,9.76E-35,2.40E-81,1.37E-12,2.80E-121,0.001469411,0.003708313,0.004437811,0.9903841
4657,3.07E-107,0,0,1.37E-117,5.17E-204,5.08E-08,1.27E-118,1.18E-162,0,1.27E-35,3.29E-82,5.20E-13,7.16E-122,0.001466551,0.003705237,0.004434204,0.990393958
4658,8.03E-110,0,0,1.50E-119,1.36E-206,7.04E-09,1.66E-119,2.73E-163,0,1.65E-36,4.51E-83,1.97E-13,1.83E-122,0.001463696,0.003702178,0.004430618,0.990403502
4659,2.10E-112,0,0,1.37E-121,3.57E-209,1.37E-04,2.14E-120,6.26E-164,0,2.12E-37,6.11E-84,7.41E-14,4.63E-123,0.001456054,0.003687031,0.004412547,0.990307293
4660,5.45E-115,0,3.71E-06,1.46E-123,9.32E-212,1.89E-05,2.80E-121,1.45E-164,0,2.75E-38,8.36E-85,2.80E-14,1.18E-123,0.001450405,0.003677357,0.004400548,0.990449086
4661,1.41E-117,0,1.43E-08,1.60E-125,2.43E-214,2.62E-06,3.67E-122,3.36E-165,0,3.57E-39,1.15E-85,1.06E-14,3.00E-124,0.001447531,0.00367431,0.004396973,0.990478552
4662,3.66E-120,0,5.52E-11,1.75E-127,6.34E-217,3.63E-07,4.81E-123,7.79E-166,0,4.64E-40,1.57E-86,4.02E-15,7.66E-125,0.001444691,0.00367135,0.004393505,0.990490091
4663,9.46E-123,0,2.14E-13,1.91E-129,1.65E-219,5.04E-08,6.31E-124,1.81E-166,0,6.04E-41,2.16E-87,1.52E-15,1.96E-125,0.001441859,0.003668415,0.004390068,0.990499607
4664,2.45E-125,0,8.27E-16,2.09E-131,4.29E-222,6.99E-09,8.27E-125,4.19E-167,0,7.85E-42,2.97E-88,5.76E-16,4.99E-126,0.001439033,0.003665498,0.00438665,0.990508812
4665,6.31E-128,0,3.20E-18,2.28E-133,1.11E-224,9.69E-10,1.08E-125,9.73E-168,0,1.02E-42,4.07E-89,2.18E-16,1.27E-126,0.001436212,0.003662595,0.004383251,0.990517941
4666,1.63E-130,0,1.24E-20,2.50E-135,2.89E-227,1.34E-10,1.42E-126,2.26E-168,0,1.33E-43,5.59E-90,8.27E-17,3.25E-127,0.001433396,0.003659708,0.004379869,0.990527027
4667,4.19E-133,0,4.81E-23,2.73E-137,7.49E-230,1.86E-11,1.86E-127,5.24E-169,0,1.73E-44,7.68E-91,3.13E-17,8.30E-128,0.001430585,0.003656835,0.004376505,0.990536075
4668,1.08E-135,0,1.86E-25,2.99E-139,1.94E-232,2.58E-12,2.44E-128,1.22E-169,0,2.24E-45,1.05E-91,1.19E-17,2.12E-128,0.001427778,0.003653977,0.004373159,0.990545086
4669,2.77E-138,0,7.23E-28,3.26E-141,5.02E-235,3.58E-13,3.20E-129,2.82E-170,0,2.92E-46,1.45E-92,4.49E-18,5.41E-129,0.001424976,0.003651134,0.00436983,0.99055406
4670,7.12E-141,0,2.80E-30,3.57E-143,1.30E-237,4.97E-14,4.19E-130,6.55E-171,0,3.79E-47,1.99E-93,1.70E-18,1.38E-129,0.00142218,0.003648305,0.004366519,0.990562996
4671,1.83E-143,0,1.09E-32,3.90E-145,3.35E-240,6.89E-15,5.50E-131,1.52E-171,0,4.93E-48,2.73E-94,6.44E-19,3.52E-130,0.001419388,0.003645492,0.004363225,0.990571895
4672,4.68E-146,0,4.22E-35,4.27E-147,8.64E-243,9.55E-16,7.21E-132,3.53E-172,0,6.41E-49,3.74E-95,2.44E-19,8.99E-131,0.001416601,0.003642693,0.004359949,0.990580758
4673,1.20E-148,0,1.64E-37,4.67E-149,2.23E-245,1.32E-16,9.45E-133,8.18E-173,0,8.34E-50,5.14E-96,9.24E-20,2.29E-131,0.001413818,0.003639908,0.00435669,0.990589583
4674,3.07E-151,0,6.37E-40,5.11E-151,5.73E-248,1.84E-17,1.24E-133,1.90E-173,0,1.08E-50,7.06E-97,3.50E-20,5.86E-132,0.001411041,0.003637138,0.004353449,0.990598373
4675,7.84E-154,0,2.48E-42,5.59E-153,1.47E-250,2.54E-18,1.62E-134,4.41E-174,0,1.41E-51,9.69E-98,1.33E-20,1.49E-132,0.001408268,0.003634382,0.004350224,0.990607125
4676,2.00E-156,0,9.62E-45,6.11E-155,3.79E-253,3.53E-19,2.13E-135,1.02E-174,0,1.83E-52,1.33E-98,5.02E-21,3.81E-133,0.001405501,0.003631641,0.004347017,0.990615841
4677,5.10E-159,0,3.74E-47,6.68E-157,9.72E-256,4.89E-20,2.79E-136,2.37E-175,0,2.38E-53,1.83E-99,1.90E-21,9.74E-134,0.001402738,0.003628914,0.004343827,0.990624521
4678,1.30E-161,0,1.45E-49,7.31E-159,2.49E-258,6.78E-21,3.66E-137,5.51E-176,0,3.10E-54,2.51E-100,7.20E-22,2.49E-134,0.00139998,0.003626202,0.004340654,0.990633164
4679,3.31E-164,0,5.66E-52,7.99E-161,6.38E-261,9.40E-22,4.80E-138,1.28E-176,0,4.03E-55,3.45E-101,2.73E-22,6.34E-135,0.001397227,0.003623503,0.004337498,0.990641772
4680,8.41E-167,0,2.20E-54,8.74E-163,1.63E-263,1.30E-22,6.29E-139,2.96E-177,0,5.24E-56,4.73E-102,1.03E-22,1.62E-135,0.001394479,0.003620819,0.004334358,0.990650343
4681,2.14E-169,0,8.57E-57,9.56E-165,4.18E-266,1.81E-23,8.25E-140,6.88E-178,0,6.81E-57,6.50E-103,3.91E-23,4.13E-136,0.001391736,0.003618149,0.004331236,0.990658879
4682,5.42E-172,0,3.34E-59,1.05E-166,1.07E-268,2.50E-24,1.08E-140,1.60E-178,0,8.86E-58,8.93E-104,1.48E-23,1.05E-136,0.001388998,0.003615493,0.004328131,0.990667378
4683,1.37E-174,0,1.30E-61,1.14E-168,2.72E-271,3.47E-25,1.42E-141,3.71E-179,0,1.15E-58,1.23E-104,5.61E-24,2.69E-137,0.001386265,0.003612851,0.004325042,0.990675842
4684,3.48E-177,0,5.06E-64,1.25E-170,6.94E-274,4.81E-26,1.86E-142,8.60E-180,0,1.50E-59,1.68E-105,2.13E-24,6.87E-138,0.001383536,0.003610224,0.00432197,0.990684271
4685,8.81E-180,0,1.97E-66,1.37E-172,1.77E-276,6.66E-27,2.44E-143,2.00E-180,0,1.95E-60,2.31E-106,8.05E-25,1.75E-138,0.001380813,0.00360761,0.004318914,0.990692663
4686,2.23E-182,0,7.69E-69,1.50E-174,4.50E-279,9.23E-28,3.20E-144,4.63E-181,0,2.53E-61,3.18E-107,3.05E-25,4.48E-139,0.001378094,0.00360501,0.004315875,0.990701021
4687,5.62E-185,0,3.00E-71,1.64E-176,1.14E-281,1.28E-28,4.20E-145,1.07E-181,0,3.29E-62,4.37E-108,1.15E-25,1.14E-139,0.00137538,0.003602423,0.004312853,0.990709343
4688,1.42E-187,0,1.17E-73,1.79E-178,2.90E-284,1.77E-29,5.50E-146,2.49E-182,0,4.28E-63,6.00E-109,4.37E-26,2.92E-140,0.001372672,0.003599851,0.004309847,0.99071763
4689,3.58E-190,0,4.57E-76,1.96E-180,7.36E-287,2.46E-30,7.22E-147,5.79E-183,0,5.57E-64,8.24E-110,1.66E-26,7.45E-141,0.001369968,0.003597292,0.004306858,0.990725882
4690,9.01E-193,0,1.78E-78,2.14E-182,1.87E-289,3.40E-31,9.46E-148,1.34E-183,0,7.24E-65,1.13E-110,6.28E-27,1.90E-141,0.001367269,0.003594747,0.004303884,0.990734099
4691,2.27E-195,0,6.96E-81,2.34E-184,4.73E-292,4.71E-32,1.24E-148,3.12E-184,0,9.41E-66,1.55E-111,2.38E-27,4.85E-142,0.001364575,0.003592216,0.004300927,0.990742281
4692,5.70E-198,0,2.72E-83,2.56E-186,1.20E-294,6.53E-33,1.63E-149,7.23E-185,0,1.22E-66,2.14E-112,9.01E-28,1.24E-142,0.001361886,0.003589698,0.004297987,0.990750429
4693,1.43E-200,0,1.06E-85,2.81E-188,3.02E-297,9.05E-34,2.14E-150,1.68E-185,0,1.59E-67,2.93E-113,3.41E-28,3.16E-143,0.001359202,0.003587194,0.004295062,0.990758542
4694,3.59E-203,0,4.15E-88,3.07E-190,7.63E-300,1.25E-34,2.80E-151,3.90E-186,0,2.07E-68,4.03E-114,1.29E-28,8.07E-144,0.001356523,0.003584704,0.004292154,0.99076662
4695,8.99E-206,0,1.62E-90,3.36E-192,1.93E-302,1.74E-35,3.67E-152,9.04E-187,0,2.69E-69,5.54E-115,4.89E-29,2.06E-144,0.001353848,0.003582226,0.004289261,0.990774664
4696,2.25E-208,0,6.34E-93,3.67E-194,4.86E-305,2.41E-36,4.82E-153,2.10E-187,0,3.50E-70,7.61E-116,1.85E-29,5.26E-145,0.001351179,0.003579763,0.004286385,0.990782673
4697,5.63E-211,0,2.48E-95,4.02E-196,1.22E-307,3.33E-37,6.32E-154,4.87E-188,0,4.55E-71,1.05E-116,7.02E-30,1.34E-145,0.001348515,0.003577312,0.004283525,0.990790648
4698,1.45E-213,0,7.38E-98,4.07E-198,2.42468078578226E-310,4.59E-38,8.10E-155,1.12E-188,0,1.30E-04,1.43E-117,2.66E-30,3.42E-146,0.001343879,0.003566019,0.004272113,0.990687813
4699,3.64E-216,0,2.80E-100,4.41E-200,5.9175228992E-313,6.35E-39,1.06E-155,2.59E-189,0,1.69E-05,1.96E-118,1.01E-30,8.72E-147,0.001341314,0.003563383,0.004269292,0.990809082
4700,9.06E-219,0,1.09E-102,4.82E-202,1.4779141E-315,8.79E-40,1.39E-156,6.00E-190,0,2.20E-06,2.69E-119,3.82E-31,2.23E-147,0.001338673,0.003560957,0.004266494,0.990831675
4701,2.25E-221,0,4.27E-105,5.27E-204,3.699144E-318,1.22E-40,1.82E-157,1.39E-190,0,2.86E-07,3.70E-120,1.45E-31,5.68E-148,0.001336027,0.00355857,0.004263712,0.990841405
4702,5.60E-224,0,1.68E-107,5.76E-206,9.254E-321,1.69E-41,2.39E-158,3.23E-191,0,3.72E-08,5.09E-121,5.48E-32,1.45E-148,0.001333385,0.0035562,0.004260946,0.990849433
4703,1.39E-226,0,5.42E-110,5.32E-208,1.82E-06,2.29E-42,3.10E-159,7.41E-192,0,4.80E-09,6.96E-122,2.07E-32,3.68E-149,0.001326737,0.003545561,0.004245387,0.990880489
4704,3.44E-229,0,2.13E-112,5.82E-210,4.53E-09,3.17E-43,4.07E-160,1.72E-192,0,6.24E-10,9.56E-123,7.83E-33,9.40E-150,0.001324104,0.003543238,0.004242673,0.99088998
4705,8.49E-232,0,8.35E-115,6.37E-212,1.13E-11,4.39E-44,5.34E-161,3.99E-193,0,8.11E-11,1.31E-123,2.96E-33,2.40E-150,0.001321477,0.00354093,0.004239983,0.99089761
4706,2.10E-234,0,3.28E-117,6.97E-214,2.80E-14,6.08E-45,7.01E-162,9.26E-194,0,1.05E-11,1.81E-124,1.12E-33,6.12E-151,0.001318856,0.003538635,0.004237308,0.990905201
4707,5.17E-237,0,1.29E-119,7.62E-216,6.96E-17,8.41E-46,9.19E-163,2.15E-194,0,1.37E-12,2.48E-125,4.25E-34,1.56E-151,0.00131624,0.003536352,0.004234648,0.99091276
4708,1.27E-239,0,5.06E-122,8.34E-218,1.73E-19,1.16E-46,1.21E-163,4.99E-195,0,1.78E-13,3.41E-126,1.61E-34,3.99E-152,0.001313629,0.003534083,0.004232003,0.990920285
4709,3.14E-242,0,1.99E-124,9.12E-220,4.28E-22,1.61E-47,1.58E-164,1.16E-195,0,2.32E-14,4.69E-127,6.11E-35,1.02E-152,0.001311023,0.003531826,0.004229374,0.990927778
4710,8.80E-245,0,7.48E-127,9.81E-222,1.21E-24,2.23E-48,2.07E-165,2.68E-196,0,3.00E-15,6.41E-128,2.31E-35,2.60E-153,0.001306267,0.003522566,0.005216752,0.989954415
4711,2.47E-247,0,2.82E-129,1.06E-223,3.41E-27,3.10E-49,2.72E-166,6.23E-197,0,3.90E-16,8.77E-129,8.73E-36,6.63E-154,0.001304122,0.003520341,0.005213548,0.989961988
4712,6.94E-250,0,1.06E-131,1.14E-225,9.63E-30,4.31E-50,3.56E-167,1.45E-197,0,5.07E-17,1.20E-129,3.30E-36,1.69E-154,0.00130198,0.003518128,0.00521036,0.989969533
4713,1.94E-252,0,4.00E-134,1.23E-227,2.71E-32,5.98E-51,4.67E-168,3.35E-198,0,6.59E-18,1.64E-130,1.25E-36,4.32E-155,0.00129984,0.003515924,0.005207187,0.989977048
4714,5.45E-255,0,1.51E-136,1.32E-229,7.65E-35,8.31E-52,6.13E-169,7.78E-199,0,8.56E-19,2.25E-131,4.73E-37,1.10E-155,0.001297704,0.003513732,0.00520403,0.989984535
4715,1.52E-257,0,5.69E-139,1.43E-231,2.15E-37,1.15E-52,8.03E-170,1.81E-199,0,1.11E-19,3.08E-132,1.79E-37,2.82E-156,0.00129557,0.003511549,0.005200888,0.989991993
4716,4.26E-260,0,2.15E-141,1.54E-233,6.06E-40,1.60E-53,1.05E-170,4.19E-200,0,1.44E-20,4.22E-133,6.77E-38,7.19E-157,0.001293438,0.003509378,0.005197762,0.989999422
4717,1.19E-262,0,8.10E-144,1.66E-235,1.70E-42,2.22E-54,1.38E-171,9.73E-201,0,1.88E-21,5.77E-134,2.56E-38,1.84E-157,0.00129131,0.003507217,0.005194652,0.990006822
4718,3.33E-265,0,3.06E-146,1.79E-237,4.79E-45,3.09E-55,1.81E-172,2.26E-201,0,2.44E-22,7.91E-135,9.70E-39,4.69E-158,0.001289184,0.003505066,0.005191556,0.990014193
4719,9.28E-268,0,1.15E-148,1.93E-239,1.34E-47,4.29E-56,2.38E-173,5.24E-202,0,3.17E-23,1.08E-135,3.67E-39,1.20E-158,0.001287061,0.003502926,0.005188477,0.990021536
4720,2.59E-270,0,4.36E-151,2.08E-241,3.77E-50,5.95E-57,3.12E-174,1.22E-202,0,4.12E-24,1.48E-136,1.39E-39,3.06E-159,0.001284941,0.003500796,0.005185412,0.990028851
4721,7.21E-273,0,1.65E-153,2.24E-243,1.06E-52,8.27E-58,4.09E-175,2.82E-203,0,5.35E-25,2.03E-137,5.26E-40,7.80E-160,0.001282824,0.003498676,0.005182363,0.990036137
4722,2.01E-275,0,6.23E-156,2.42E-245,2.96E-55,1.15E-58,5.36E-176,6.55E-204,0,6.95E-26,2.78E-138,1.99E-40,1.99E-160,0.00128071,0.003496567,0.005179329,0.990043394
4723,5.58E-278,0,2.35E-158,2.61E-247,8.28E-58,1.59E-59,7.03E-177,1.52E-204,0,9.02E-27,3.80E-139,7.53E-41,5.08E-161,0.001278598,0.003494468,0.00517631,0.990050623
4724,1.55E-280,0,8.90E-161,2.81E-249,2.31E-60,2.21E-60,9.23E-178,3.53E-205,0,1.17E-27,5.21E-140,2.85E-41,1.30E-161,0.001276489,0.00349238,0.005173306,0.990057824
4725,4.31E-283,0,3.37E-163,3.03E-251,6.47E-63,3.07E-61,1.21E-178,8.20E-206,0,1.52E-28,7.13E-141,1.08E-41,3.31E-162,0.001274383,0.003490302,0.005170318,0.990064997
4726,1.20E-285,0,1.27E-165,3.27E-253,1.81E-65,4.26E-62,1.59E-179,1.90E-206,0,1.98E-29,9.77E-142,4.08E-42,8.46E-163,0.00127228,0.003488233,0.005167345,0.990072142
4727,3.32E-288,0,4.82E-168,3.52E-255,5.04E-68,5.92E-63,2.08E-180,4.42E-207,0,2.57E-30,1.34E-142,1.55E-42,2.16E-163,0.00127018,0.003486176,0.005164386,0.990079258
4728,9.19E-291,0,1.82E-170,3.80E-257,1.40E-70,8.21E-64,2.73E-181,1.02E-207,0,3.34E-31,1.83E-143,5.85E-43,5.52E-164,0.001268083,0.003484128,0.005161443,0.990086347
4729,2.55E-293,0,6.91E-173,4.09E-259,3.91E-73,1.14E-64,3.58E-182,2.38E-208,0,4.34E-32,2.51E-144,2.21E-43,1.41E-164,0.001265988,0.00348209,0.005158514,0.990093407
4730,7.04E-296,0,2.62E-175,4.41E-261,1.09E-75,1.58E-65,4.70E-183,5.52E-209,0,5.64E-33,3.43E-145,8.38E-44,3.60E-165,0.001263897,0.003480063,0.005155601,0.99010044
4731,1.95E-298,0,9.91E-178,4.76E-263,3.03E-78,2.20E-66,6.16E-184,1.28E-209,0,7.32E-34,4.70E-146,3.17E-44,9.18E-166,0.001261808,0.003478045,0.005152702,0.990107444
4732,5.38E-301,0,3.75E-180,5.13E-265,8.42E-81,3.05E-67,8.09E-185,2.97E-210,0,9.52E-35,6.44E-147,1.20E-44,2.34E-166,0.001259722,0.003476038,0.005149818,0.990114422
4733,1.49E-303,0,1.42E-182,5.53E-267,2.34E-83,4.23E-68,1.06E-185,6.90E-211,0,1.24E-35,8.82E-148,4.54E-45,5.99E-167,0.001257639,0.003474041,0.005146949,0.990121371
4734,4.09E-306,0,3.95E-185,9.90E-06,6.48E-86,5.84E-69,1.38E-186,1.60E-211,0,1.60E-36,1.20E-148,1.71E-45,1.52E-167,0.001253343,0.003465944,0.005135039,0.990135772
4735,0.00E+00,0,1.50E-187,1.07E-07,1.79E-88,8.10E-70,1.81E-187,3.71E-212,0,2.07E-37,1.64E-149,6.49E-46,3.89E-168,0.001251267,0.003463987,0.00513223,0.990152409
4736,3.0977674609275E-311,0,5.68E-190,1.15E-09,4.97E-91,1.12E-70,2.38E-188,8.61E-213,0,2.69E-38,2.25E-150,2.46E-46,9.93E-169,0.001249192,0.003462033,0.005129424,0.99015935
4737,8.5113872857E-314,0,2.16E-192,1.24E-11,1.37E-93,1.56E-71,3.12E-189,2.00E-213,0,3.50E-39,3.08E-151,9.30E-47,2.54E-169,0.001247119,0.003460088,0.005126633,0.99016616
4738,2.3368635E-316,0,8.19E-195,1.34E-13,3.79E-96,2.16E-72,4.09E-190,4.64E-214,0,4.54E-40,4.22E-152,3.52E-47,6.47E-170,0.00124505,0.003458153,0.005123856,0.990172941
4739,6.39864E-319,0,3.11E-197,1.31E-15,7.88E-99,2.95E-73,5.31E-191,1.07E-214,0,5.86E-41,5.78E-153,1.33E-47,1.65E-170,0.001240224,0.003449571,0.00510974,0.990200465
4740,1.75E-321,0,1.18E-199,1.41E-17,2.17E-101,4.10E-74,6.97E-192,2.47E-215,0,7.62E-42,7.92E-154,5.03E-48,4.21E-171,0.001238159,0.003447671,0.005107016,0.990207154
4741,4.9E-324,0,4.49E-202,1.52E-19,5.97E-104,5.69E-75,9.14E-193,5.74E-216,0,9.89E-43,1.08E-154,1.90E-48,1.07E-171,0.001236097,0.003445781,0.005104305,0.990213816
4742,0,0,1.71E-204,1.64E-21,1.64E-106,7.89E-76,1.20E-193,1.33E-216,0,1.29E-43,1.49E-155,7.20E-49,2.74E-172,0.001234039,0.003443901,0.00510161,0.990220451
4743,0,0,6.50E-207,1.77E-23,4.50E-109,1.09E-76,1.57E-194,3.09E-217,0,1.67E-44,2.04E-156,2.73E-49,7.00E-173,0.001231983,0.00344203,0.005098928,0.990227059
4744,0,0,2.47E-209,1.90E-25,1.24E-111,1.52E-77,2.07E-195,7.18E-218,0,2.17E-45,2.79E-157,1.03E-49,1.79E-173,0.00122993,0.003440169,0.005096261,0.99023364
4745,0,0,9.42E-212,2.05E-27,3.39E-114,2.11E-78,2.71E-196,1.67E-218,0,2.82E-46,3.82E-158,3.90E-50,4.57E-174,0.00122788,0.003438318,0.005093608,0.990240194
4746,0,0,3.59E-214,2.22E-29,9.29E-117,2.92E-79,3.56E-197,3.87E-219,0,3.66E-47,5.24E-159,1.48E-50,1.17E-174,0.001225833,0.003436476,0.005090969,0.990246721
4747,0,0,1.37E-216,2.39E-31,2.54E-119,4.05E-80,4.67E-198,8.98E-220,0,4.76E-48,7.18E-160,5.59E-51,2.98E-175,0.001223789,0.003434644,0.005088345,0.990253222
4748,0,0,5.20E-219,2.58E-33,6.96E-122,5.62E-81,6.12E-199,2.08E-220,0,6.18E-49,9.83E-161,2.12E-51,7.60E-176,0.001221749,0.003432821,0.005085734,0.990259696
4749,0,0,1.98E-221,2.78E-35,1.90E-124,7.79E-82,8.04E-200,4.84E-221,0,8.03E-50,1.35E-161,8.02E-52,1.94E-176,0.001219711,0.003431008,0.005083138,0.990266143
4750,0,0,7.56E-224,3.00E-37,5.20E-127,1.08E-82,1.05E-200,1.12E-221,0,1.04E-50,1.85E-162,3.03E-52,4.96E-177,0.001217676,0.003429205,0.005080555,0.990272564
4751,0,0,2.88E-226,3.23E-39,1.42E-129,1.50E-83,1.38E-201,2.61E-222,0,1.35E-51,2.53E-163,1.15E-52,1.27E-177,0.001215644,0.003427411,0.005077986,0.990278958
4752,0,0,1.10E-228,3.49E-41,3.88E-132,2.08E-84,1.82E-202,6.05E-223,0,1.76E-52,3.47E-164,4.35E-53,3.23E-178,0.001213616,0.003425626,0.005075432,0.990285326
4753,0,0,4.19E-231,3.76E-43,1.06E-134,2.88E-85,2.38E-203,1.41E-223,0,2.29E-53,4.75E-165,1.65E-53,8.26E-179,0.00121159,0.003423851,0.005072891,0.990291668
4754,0,0,1.60E-233,4.06E-45,2.88E-137,4.00E-86,3.13E-204,3.26E-224,0,2.97E-54,6.51E-166,6.23E-54,2.11E-179,0.001209568,0.003422085,0.005070364,0.990297983
4755,0,0,4.60E-236,4.05E-47,6.31E-140,5.51E-87,4.01E-205,7.47E-225,0,1.30E-04,8.87E-167,2.36E-54,5.37E-180,0.001205776,0.003411855,0.00505771,0.990194593
4756,0,0,1.70E-238,4.33E-49,1.67E-142,7.64E-88,5.25E-206,1.73E-225,0,1.69E-05,1.21E-167,8.93E-55,1.37E-180,0.001203838,0.003409902,0.005055218,0.99031414
4757,0,0,6.48E-241,4.66E-51,4.52E-145,1.06E-88,6.89E-207,4.02E-226,0,2.20E-06,1.66E-168,3.38E-55,3.50E-181,0.001201832,0.003408148,0.005052747,0.990335078
4758,0,0,2.47E-243,5.03E-53,1.23E-147,1.47E-89,9.04E-208,9.33E-227,0,2.85E-07,2.28E-169,1.28E-55,8.93E-182,0.001199819,0.003406427,0.00505029,0.990343178
4759,0,0,9.45E-246,5.42E-55,3.32E-150,2.04E-90,1.19E-208,2.17E-227,0,3.71E-08,3.13E-170,4.84E-56,2.28E-182,0.001197808,0.003404719,0.005047848,0.990349588
4760,0,0,3.61E-248,5.85E-57,9.00E-153,2.82E-91,1.56E-209,5.03E-228,0,4.81E-09,4.29E-171,1.83E-56,5.83E-183,0.0011958,0.00340302,0.005045419,0.990355756
4761,0,0,1.38E-250,6.31E-59,2.44E-155,3.91E-92,2.04E-210,1.17E-228,0,6.25E-10,5.88E-172,6.94E-57,1.49E-183,0.001193795,0.003401331,0.005043003,0.99036187
