generation,stra.1,stra.2,stra.3,stra.4,stra.5,stra.6,stra.7,stra.8,stra.9,stra.10,stra.11,stra.12,stra.13,stra.14,stra.15,stra.16,stra.17
9325,8.06E-183,1.71E-294,1.48E-215,8.63E-218,0,3.28E-45,6.60E-67,7.00E-141,0,9.30E-138,2.82E-88,1.92E-71,1.44E-185,0.002810618,0.00388309,0.004899403,0.988406889
9326,1.73E-185,1.75E-296,4.78E-218,8.13E-220,0,4.48E-46,8.50E-68,1.61E-141,0,1.23E-138,3.63E-89,7.38E-72,3.63E-186,0.002800121,0.003874586,0.004888765,0.988436527
9327,3.69E-188,1.79E-298,1.55E-220,7.67E-222,0,6.11E-47,1.10E-68,3.69E-142,0,1.64E-139,4.67E-90,2.84E-72,9.15E-187,0.002789669,0.003866147,0.004878207,0.988465976
9328,7.87E-191,1.83E-300,5.02E-223,7.22E-224,0,8.35E-48,1.41E-69,8.48E-143,0,2.17E-140,6.01E-91,1.09E-72,2.31E-187,0.002779262,0.003857771,0.004867729,0.988495238
9329,1.67E-193,1.87E-302,1.63E-225,6.81E-226,0,1.14E-48,1.82E-70,1.95E-143,0,2.89E-141,7.74E-92,4.19E-73,5.81E-188,0.0027689,0.003849458,0.00485733,0.988524312
9330,3.54E-196,1.91E-304,5.30E-228,6.42E-228,0,1.56E-49,2.35E-71,4.47E-144,0,3.83E-142,9.97E-93,1.61E-73,1.47E-188,0.002758582,0.003841208,0.00484701,0.988553201
9331,7.49E-199,1.83E-306,1.28E-230,8.71E-06,0,2.11E-50,3.01E-72,1.02E-144,0,5.05E-143,1.27E-93,6.17E-74,3.68E-189,0.002743929,0.003826932,0.004829083,0.988591348
9332,1.58E-201,0.00E+00,4.14E-233,8.20E-08,0,2.89E-51,3.88E-73,2.35E-145,0,6.71E-144,1.64E-94,2.37E-74,9.28E-190,0.002733723,0.00381885,0.004818974,0.988628371
9333,3.31E-204,1.8909843764353E-310,1.35E-235,7.73E-10,0,3.94E-52,5.00E-74,5.41E-146,0,8.90E-145,2.11E-95,9.10E-75,2.34E-190,0.002723552,0.003810815,0.004808924,0.988656707
9334,6.93E-207,1.920311493933E-312,4.40E-238,7.28E-12,0,5.37E-53,6.45E-75,1.24E-146,0,1.18E-145,2.72E-96,3.50E-75,5.90E-191,0.002713425,0.00380284,0.00479895,0.988684784
9335,1.45E-209,1.9481477076E-314,1.44E-240,6.86E-14,0,7.33E-54,8.32E-76,2.85E-147,0,1.57E-146,3.51E-97,1.34E-75,1.49E-191,0.002703341,0.003794926,0.004789051,0.988712683
9336,3.02E-212,1.9744268E-316,4.69E-243,6.46E-16,0,1.00E-54,1.07E-76,6.55E-148,0,2.08E-147,4.52E-98,5.16E-76,3.75E-192,0.0026933,0.00378707,0.004779226,0.988740404
9337,6.27E-215,1.999083E-318,1.53E-245,6.09E-18,0,1.37E-55,1.38E-77,1.51E-148,0,2.76E-148,5.82E-99,1.98E-76,9.46E-193,0.002683302,0.003779273,0.004769474,0.98876795
9338,1.30E-217,2.022E-320,5.02E-248,5.74E-20,0,1.86E-56,1.78E-78,3.46E-149,0,3.66E-149,7.50E-100,7.62E-77,2.38E-193,0.002673347,0.003771534,0.004759796,0.988795322
9339,2.98E-220,2.08E-322,1.58E-250,5.33E-22,0,2.54E-57,2.28E-79,7.90E-150,0,4.84E-150,9.62E-101,2.92E-77,5.99E-194,0.003651205,0.003752214,0.004735498,0.987861083
9340,6.83E-223,0,5.01E-253,4.96E-24,0,3.47E-58,2.93E-80,1.81E-150,0,6.42E-151,1.24E-101,1.12E-77,1.51E-194,0.003635444,0.003740491,0.004720786,0.987903279
9341,1.56E-225,0,1.59E-255,4.62E-26,0,4.75E-59,3.76E-81,4.15E-151,0,8.51E-152,1.59E-102,4.31E-78,3.79E-195,0.003619764,0.00372887,0.004706203,0.987945162
9342,3.55E-228,0,5.04E-258,4.30E-28,0,6.49E-60,4.82E-82,9.50E-152,0,1.13E-152,2.04E-103,1.65E-78,9.54E-196,0.003604165,0.003717351,0.004691748,0.987986735
9343,8.05E-231,0,1.60E-260,4.00E-30,0,8.86E-61,6.18E-83,2.18E-152,0,1.49E-153,2.62E-104,6.35E-79,2.40E-196,0.003588647,0.003705933,0.00467742,0.988028001
9344,1.82E-233,0,5.10E-263,3.73E-32,0,1.21E-61,7.94E-84,4.98E-153,0,1.98E-154,3.37E-105,2.44E-79,6.05E-197,0.003573208,0.003694614,0.004663216,0.988068963
9345,4.09E-236,0,1.62E-265,3.47E-34,0,1.65E-62,1.02E-84,1.14E-153,0,2.62E-155,4.33E-106,9.36E-80,1.52E-197,0.003557849,0.003683393,0.004649136,0.988109623
9346,9.17E-239,0,5.18E-268,3.23E-36,0,2.26E-63,1.31E-85,2.61E-154,0,3.48E-156,5.56E-107,3.60E-80,3.83E-198,0.003542568,0.00367227,0.004635178,0.988149984
9347,2.05E-241,0,1.65E-270,3.01E-38,0,3.09E-64,1.68E-86,5.99E-155,0,4.61E-157,7.15E-108,1.38E-80,9.64E-199,0.003527367,0.003661242,0.004621341,0.98819005
9348,4.56E-244,0,5.29E-273,2.80E-40,0,4.21E-65,2.15E-87,1.37E-155,0,6.10E-158,9.19E-109,5.30E-81,2.43E-199,0.003512243,0.003650311,0.004607625,0.988229822
9349,1.01E-246,0,1.69E-275,2.60E-42,0,5.75E-66,2.76E-88,3.14E-156,0,8.09E-159,1.18E-109,2.04E-81,6.11E-200,0.003497197,0.003639473,0.004594026,0.988269303
9350,2.24E-249,0,5.42E-278,2.42E-44,0,7.85E-67,3.55E-89,7.20E-157,0,1.07E-159,1.52E-110,7.82E-82,1.54E-200,0.003482228,0.003628729,0.004580546,0.988308497
9351,4.94E-252,0,1.74E-280,2.26E-46,0,1.07E-67,4.56E-90,1.65E-157,0,1.42E-160,1.95E-111,3.00E-82,3.87E-201,0.003467336,0.003618078,0.004567181,0.988347405
9352,1.18E-254,0,5.41E-283,1.98E-48,0,1.46E-68,5.82E-91,3.76E-158,0,1.87E-161,2.50E-112,1.15E-82,2.51E-04,0.00344602,0.003601054,0.004544482,0.988157308
9353,2.64E-257,0,1.73E-285,1.82E-50,0,1.98E-69,7.47E-92,8.61E-159,0,2.48E-162,3.22E-113,4.42E-83,6.32E-05,0.003431398,0.003590799,0.004531297,0.988383303
9354,5.77E-260,0,5.55E-288,1.68E-52,0,2.71E-70,9.60E-93,1.97E-159,0,3.29E-163,4.14E-114,1.70E-83,1.59E-05,0.003416785,0.003580505,0.004518306,0.988468493
9355,1.25E-262,0,1.79E-290,1.57E-54,0,3.69E-71,1.23E-93,4.52E-160,0,4.35E-164,5.33E-115,6.52E-84,4.01E-06,0.00340223,0.003570268,0.004505447,0.98851805
9356,2.77E-265,0,4.35E-293,1.33E-56,0,5.03E-72,1.58E-94,1.03E-160,0,5.77E-165,6.82E-116,3.84E-04,1.01E-06,0.003385182,0.003557423,0.004489312,0.988183364
9357,6.02E-268,0,1.27E-295,1.20E-58,0,6.87E-73,2.02E-95,2.37E-161,0,7.66E-166,8.76E-117,1.47E-04,2.54E-07,0.003372376,0.003549037,0.004478807,0.988452138
9358,1.30E-270,0,3.97E-298,1.10E-60,0,9.37E-74,2.60E-96,5.42E-162,0,1.01E-166,1.13E-117,5.66E-05,6.39E-08,0.003358651,0.003539695,0.004467096,0.988577878
9359,2.78E-273,0,1.27E-300,1.02E-62,0,1.28E-74,3.34E-97,1.24E-162,0,1.34E-167,1.45E-118,2.17E-05,1.61E-08,0.003344621,0.003530038,0.004454989,0.988648587
9360,5.93E-276,0,4.09E-303,9.48E-65,0,1.74E-75,4.29E-98,2.85E-163,0,1.78E-168,1.87E-119,8.35E-06,4.05E-09,0.003330518,0.003520313,0.004442795,0.988698016
9361,1.26E-278,0,1.33E-305,8.81E-67,0,2.37E-76,5.51E-99,6.52E-164,0,2.36E-169,2.40E-120,3.21E-06,1.02E-09,0.003316432,0.003510613,0.004430631,0.988739114
9362,2.67E-281,0,4.30E-308,8.20E-69,0,3.24E-77,7.08E-100,1.49E-164,0,3.13E-170,3.09E-121,1.23E-06,2.57E-10,0.003302397,0.003500972,0.004418542,0.988776855
9363,5.85E-284,0,1.37901598290215E-310,7.87E-71,0,4.43E-78,9.08E-101,3.42E-165,0,4.15E-171,3.97E-122,4.73E-07,6.46E-11,0.003282645,0.00448077,0.004397814,0.987838298
9364,1.28E-286,0,4.4348451501E-313,7.56E-73,0,6.06E-79,1.17E-101,7.86E-166,0,5.52E-172,5.11E-123,1.82E-07,1.63E-11,0.003269511,0.004468607,0.004385959,0.987875742
9365,2.80E-289,0,1.427831584E-315,7.27E-75,0,8.30E-80,1.50E-102,1.80E-166,0,7.33E-173,6.58E-124,6.98E-08,4.10E-12,0.003256438,0.004456541,0.004374198,0.987912754
9366,6.10E-292,0,4.601955E-318,6.99E-77,0,1.14E-80,1.93E-103,4.14E-167,0,9.74E-174,8.47E-125,2.68E-08,1.03E-12,0.003243425,0.004444571,0.004362532,0.987949445
9367,1.32E-294,0,1.4847E-320,6.72E-79,0,1.56E-81,2.48E-104,9.51E-168,0,1.30E-174,1.09E-125,1.03E-08,2.60E-13,0.003230472,0.004432699,0.00435096,0.987985859
9368,2.86E-297,0,4.9E-323,6.46E-81,0,2.13E-82,3.19E-105,2.18E-168,0,1.72E-175,1.40E-126,3.96E-09,6.54E-14,0.003217579,0.004420922,0.004339482,0.988022013
9369,6.17E-300,0,0,6.21E-83,0,2.92E-83,4.10E-106,5.01E-169,0,2.29E-176,1.81E-127,1.52E-09,1.65E-14,0.003204746,0.00440924,0.004328097,0.988057916
9370,1.33E-302,0,0,5.96E-85,0,3.99E-84,5.27E-107,1.15E-169,0,3.04E-177,2.33E-128,5.84E-10,4.15E-15,0.003191972,0.004397652,0.004316803,0.988093572
9371,2.84E-305,0,0,5.73E-87,0,5.46E-85,6.78E-108,2.64E-170,0,4.04E-178,3.00E-129,2.24E-10,1.04E-15,0.003179258,0.004386158,0.004305601,0.988128983
9372,6.07E-308,0,0,5.50E-89,0,7.48E-86,8.72E-109,6.06E-171,0,5.37E-179,3.86E-130,8.62E-11,2.63E-16,0.003166602,0.004374756,0.004294489,0.988164153
9373,1.2932019727309E-310,0,0,5.29E-91,0,1.02E-86,1.12E-109,1.39E-171,0,7.14E-180,4.98E-131,3.31E-11,6.63E-17,0.003154006,0.004363445,0.004283466,0.988199083
9374,2.7452509893E-313,0,0,5.08E-93,0,1.40E-87,1.44E-110,3.19E-172,0,9.48E-181,6.41E-132,1.27E-11,1.67E-17,0.003141467,0.004352225,0.004272532,0.988233776
9375,5.8096574E-316,0,0,4.88E-95,0,1.91E-88,1.86E-111,7.33E-173,0,1.26E-181,8.26E-133,4.89E-12,4.21E-18,0.003128987,0.004341095,0.004261686,0.988268233
9376,1.22568E-318,0,0,4.68E-97,0,2.62E-89,2.39E-112,1.68E-173,0,1.67E-182,1.06E-133,1.88E-12,1.06E-18,0.003116564,0.004330054,0.004250926,0.988302456
9377,2.58E-321,0,0,4.50E-99,0,3.58E-90,3.07E-113,3.87E-174,0,2.23E-183,1.37E-134,7.22E-13,2.67E-19,0.0031042,0.004319101,0.004240253,0.988336447
9378,4.9E-324,0,0,4.32E-101,0,4.90E-91,3.95E-114,8.87E-175,0,2.96E-184,1.77E-135,2.77E-13,6.72E-20,0.003091892,0.004308235,0.004229665,0.988370208
9379,0,0,0,4.15E-103,0,6.70E-92,5.09E-115,2.04E-175,0,3.93E-185,2.28E-136,1.07E-13,1.69E-20,0.003079641,0.004297456,0.004219162,0.988403741
9380,0,0,0,3.98E-105,0,9.15E-93,6.55E-116,4.68E-176,0,5.22E-186,2.93E-137,4.10E-14,4.27E-21,0.003067448,0.004286763,0.004208742,0.988437047
9381,0,0,0,3.82E-107,0,1.25E-93,8.43E-117,1.07E-176,0,6.94E-187,3.78E-138,1.57E-14,1.07E-21,0.00305531,0.004276155,0.004198406,0.98847013
9382,0,0,0,3.67E-109,0,1.71E-94,1.09E-117,2.47E-177,0,9.22E-188,4.88E-139,6.05E-15,2.71E-22,0.003043229,0.00426563,0.004188152,0.988502989
9383,0,0,0,3.52E-111,0,2.34E-95,1.40E-118,5.66E-178,0,1.23E-188,6.29E-140,2.32E-15,6.82E-23,0.003031203,0.00425519,0.004177979,0.988535628
9384,0,0,0,3.38E-113,0,3.20E-96,1.80E-119,1.30E-178,0,1.63E-189,8.10E-141,8.93E-16,1.72E-23,0.003019234,0.004244832,0.004167887,0.988568047
9385,0,0,0,3.24E-115,0,4.37E-97,2.32E-120,2.99E-179,0,2.16E-190,1.04E-141,3.43E-16,4.33E-24,0.003007319,0.004234556,0.004157875,0.988600249
9386,0,0,0,3.11E-117,0,5.97E-98,2.98E-121,6.86E-180,0,2.87E-191,1.35E-142,1.32E-16,1.09E-24,0.00299546,0.004224361,0.004147943,0.988632236
9387,0,0,0,2.98E-119,0,8.15E-99,3.84E-122,1.58E-180,0,3.82E-192,1.74E-143,5.07E-17,2.75E-25,0.002983655,0.004214247,0.004138089,0.988664008
9388,0,0,0,2.86E-121,0,1.11E-99,4.94E-123,3.62E-181,0,5.07E-193,2.24E-144,1.95E-17,6.92E-26,0.002971906,0.004204212,0.004128314,0.988695569
9389,0,0,0,2.75E-123,0,1.52E-100,6.37E-124,8.31E-182,0,6.74E-194,2.89E-145,7.49E-18,1.74E-26,0.00296021,0.004194257,0.004118615,0.988726918
9390,0,9.71E-06,0,2.47E-125,0,2.06E-101,8.04E-125,1.89E-182,0,8.87E-195,3.70E-146,2.87E-18,4.37E-27,0.002940641,0.004173168,0.004097977,0.988778507
9391,0,9.97E-08,0,2.37E-127,0,2.81E-102,1.04E-125,4.35E-183,0,1.18E-195,4.77E-147,1.10E-18,1.10E-27,0.002929064,0.004163404,0.004088465,0.988818968
9392,0,1.02E-09,0,2.27E-129,0,3.84E-103,1.33E-126,9.99E-184,0,1.57E-196,6.16E-148,4.24E-19,2.78E-28,0.002917559,0.004153744,0.004079055,0.98884964
9393,0,1.05E-11,0,2.18E-131,0,5.24E-104,1.72E-127,2.30E-184,0,2.08E-197,7.94E-149,1.63E-19,7.00E-29,0.002906109,0.00414416,0.00406972,0.988880012
9394,0,1.07E-13,0,2.09E-133,0,7.15E-105,2.21E-128,5.27E-185,0,2.76E-198,1.03E-149,6.26E-20,1.76E-29,0.00289471,0.004134651,0.004060458,0.98891018
9395,0,1.10E-15,0,2.00E-135,0,9.76E-106,2.85E-129,1.21E-185,0,3.67E-199,1.32E-150,2.41E-20,4.44E-30,0.002883365,0.004125217,0.004051269,0.98894015
9396,0,1.12E-17,0,1.92E-137,0,1.33E-106,3.68E-130,2.78E-186,0,4.88E-200,1.71E-151,9.25E-21,1.12E-30,0.002872072,0.004115856,0.004042152,0.988969921
9397,0,1.04E-19,0,1.57E-139,1.42E-06,1.79E-107,4.69E-131,6.32E-187,0,6.43E-201,2.19E-152,3.54E-21,2.81E-31,0.002853177,0.004097929,0.004022339,0.989025132
9398,0,1.06E-21,0,1.50E-141,2.81E-09,2.44E-108,6.05E-132,1.45E-187,0,8.54E-202,2.83E-153,1.36E-21,7.08E-32,0.002842016,0.004088768,0.004013419,0.989055795
9399,0,1.08E-23,0,1.44E-143,5.54E-12,3.33E-109,7.80E-133,3.34E-188,0,1.13E-202,3.65E-154,5.23E-22,1.78E-32,0.002830909,0.004079679,0.004004572,0.989084841
9400,0,1.10E-25,0,1.38E-145,1.09E-14,4.54E-110,1.01E-133,7.67E-189,0,1.51E-203,4.71E-155,2.01E-22,4.50E-33,0.002819852,0.00407066,0.003995794,0.989113693
9401,0,1.12E-27,0,1.32E-147,2.14E-17,6.20E-111,1.30E-134,1.76E-189,0,2.00E-204,6.08E-156,7.73E-23,1.13E-33,0.002808847,0.004061712,0.003987085,0.989142356
9402,0,1.13E-29,0,1.27E-149,4.18E-20,8.45E-112,1.67E-135,4.05E-190,0,2.66E-205,7.85E-157,2.97E-23,2.86E-34,0.002797892,0.004052833,0.003978444,0.989170831
9403,0,1.15E-31,0,1.21E-151,8.15E-23,1.15E-112,2.15E-136,9.29E-191,0,3.53E-206,1.01E-157,1.14E-23,7.20E-35,0.002786988,0.004044023,0.00396987,0.989199119
9404,0,1.16E-33,0,1.16E-153,1.59E-25,1.57E-113,2.78E-137,2.14E-191,0,4.69E-207,1.31E-158,4.39E-24,1.82E-35,0.002776134,0.004035282,0.003961363,0.989227221
9405,0,1.18E-35,0,1.11E-155,3.07E-28,2.14E-114,3.58E-138,4.91E-192,0,6.23E-208,1.69E-159,1.69E-24,4.58E-36,0.002765329,0.004026608,0.003952922,0.989255141
9406,0,1.19E-37,0,1.07E-157,5.93E-31,2.92E-115,4.62E-139,1.13E-192,0,8.28E-209,1.29E-04,6.49E-25,1.15E-36,0.002753887,0.004017005,0.003943577,0.989156303
9407,0,1.20E-39,0,1.02E-159,1.14E-33,3.99E-116,5.96E-140,2.59E-193,0,1.10E-209,1.67E-05,2.49E-25,2.91E-37,0.002743802,0.004009369,0.003936156,0.989293981
9408,0,1.21E-41,0,9.79E-162,2.20E-36,5.44E-117,7.68E-141,5.95E-194,0,1.46E-210,2.16E-06,9.59E-26,7.33E-38,0.002733225,0.004001012,0.003928025,0.989335583
9409,0,1.22E-43,0,9.38E-164,4.22E-39,7.41E-118,9.91E-142,1.37E-194,0,1.94E-211,2.78E-07,3.69E-26,1.85E-38,0.002722628,0.003992618,0.003919857,0.989364618
9410,0,1.12E-45,0,8.18E-166,5.69E-42,9.97E-119,1.27E-142,3.11E-195,0,2.56E-212,3.59E-08,1.41E-26,4.64E-39,0.00270666,0.003977282,0.003903957,0.989412066
9411,0,1.12E-47,0,7.83E-168,1.08E-44,1.36E-119,1.63E-143,7.16E-196,0,3.40E-213,4.64E-09,5.43E-27,1.17E-39,0.00269617,0.003969041,0.003895941,0.989438843
9412,0,1.13E-49,0,7.50E-170,2.06E-47,1.85E-120,2.11E-144,1.64E-196,0,4.52E-214,5.99E-10,2.09E-27,2.95E-40,0.002685728,0.003960863,0.003887987,0.989465421
9413,0,1.13E-51,0,7.18E-172,3.90E-50,2.52E-121,2.72E-145,3.78E-197,0,6.00E-215,7.74E-11,8.03E-28,7.44E-41,0.002675334,0.003952749,0.003880094,0.989491822
9414,0,1.13E-53,0,6.88E-174,7.36E-53,3.44E-122,3.51E-146,8.68E-198,0,7.97E-216,1.00E-11,3.09E-28,1.88E-41,0.002664988,0.003944697,0.003872263,0.989518052
9415,0,1.13E-55,0,6.59E-176,1.39E-55,4.69E-123,4.53E-147,2.00E-198,0,1.06E-216,1.29E-12,1.19E-28,4.73E-42,0.002654689,0.003936707,0.003864492,0.989544113
9416,0,1.13E-57,0,6.30E-178,2.61E-58,6.39E-124,5.84E-148,4.58E-199,0,1.41E-217,1.67E-13,4.57E-29,1.19E-42,0.002644436,0.003928778,0.003856781,0.989570005
9417,0,1.13E-59,0,6.04E-180,4.89E-61,8.70E-125,7.54E-149,1.05E-199,0,1.87E-218,2.16E-14,1.76E-29,3.01E-43,0.002634231,0.00392091,0.003849129,0.989595729
9418,0,1.13E-61,0,5.78E-182,9.13E-64,1.19E-125,9.73E-150,2.42E-200,0,2.48E-219,2.79E-15,6.75E-30,7.59E-44,0.002624072,0.003913103,0.003841537,0.989621288
9419,0,1.12E-63,0,5.53E-184,1.70E-66,1.61E-126,1.26E-150,5.56E-201,0,3.30E-220,3.60E-16,2.60E-30,1.91E-44,0.00261396,0.003905355,0.003834003,0.989646683
9420,0,1.12E-65,0,5.30E-186,3.17E-69,2.20E-127,1.62E-151,1.28E-201,0,4.38E-221,4.66E-17,9.98E-31,4.82E-45,0.002603893,0.003897667,0.003826526,0.989671914
9421,0,1.11E-67,0,5.07E-188,5.87E-72,2.99E-128,2.09E-152,2.94E-202,0,5.81E-222,6.02E-18,3.84E-31,1.22E-45,0.002593873,0.003890037,0.003819108,0.989696982
9422,0,1.11E-69,0,4.85E-190,1.09E-74,4.08E-129,2.70E-153,6.75E-203,0,7.72E-223,7.78E-19,1.48E-31,3.07E-46,0.002583898,0.003882466,0.003811746,0.98972189
9423,0,1.10E-71,0,4.64E-192,2.01E-77,5.55E-130,3.49E-154,1.55E-203,0,1.03E-223,1.01E-19,5.68E-32,7.74E-47,0.002573968,0.003874953,0.003804441,0.989746637
9424,0,1.09E-73,0,4.44E-194,3.69E-80,7.56E-131,4.51E-155,3.57E-204,0,1.36E-224,1.30E-20,2.18E-32,1.95E-47,0.002564084,0.003867497,0.003797192,0.989771227
9425,0,1.08E-75,0,4.25E-196,6.78E-83,1.03E-131,5.82E-156,8.20E-205,0,1.81E-225,1.68E-21,8.39E-33,4.92E-48,0.002554245,0.003860098,0.003789999,0.989795658
9426,0,1.07E-77,0,4.07E-198,1.24E-85,1.40E-132,7.51E-157,1.88E-205,0,2.40E-226,2.17E-22,3.23E-33,1.24E-48,0.00254445,0.003852756,0.003782861,0.989819933
9427,0,9.86E-80,0,3.31E-200,2.27E-88,1.90E-133,9.64E-158,2.29E-04,0,3.19E-227,2.78E-23,1.24E-33,3.12E-49,0.002530793,0.003837654,0.003768099,0.989634764
9428,0,9.59E-82,0,3.06E-202,4.13E-91,2.58E-134,1.24E-158,5.25E-05,0,4.24E-228,3.59E-24,4.75E-34,7.86E-50,0.002521357,0.003830411,0.003761057,0.989834658
9429,0,8.86E-84,0,8.78E-06,7.48E-94,3.49E-135,1.60E-159,1.20E-05,0,5.60E-229,4.60E-25,1.82E-34,1.98E-50,0.00250776,0.003817181,0.003748134,0.989906112
9430,0,8.71E-86,0,8.38E-08,1.35E-96,4.75E-136,2.06E-160,2.77E-06,0,7.43E-230,5.95E-26,7.01E-35,4.98E-51,0.002498188,0.003810129,0.003741279,0.989947553
9431,0,8.58E-88,0,8.01E-10,2.44E-99,6.47E-137,2.66E-161,6.36E-07,0,9.87E-231,7.70E-27,2.70E-35,1.26E-51,0.002488642,0.00380312,0.003734466,0.989973136
9432,0,8.43E-90,0,7.66E-12,4.38E-102,8.80E-138,3.44E-162,1.46E-07,0,1.31E-231,9.96E-28,1.04E-35,3.17E-52,0.002479136,0.003796164,0.003727706,0.989996849
9433,0,8.29E-92,0,7.33E-14,7.85E-105,1.20E-138,4.45E-163,3.36E-08,0,1.74E-232,1.29E-28,3.99E-36,7.99E-53,0.002469672,0.003789261,0.003720997,0.990020037
9434,0,8.14E-94,0,7.01E-16,1.40E-107,1.63E-139,5.74E-164,7.72E-09,0,2.31E-233,1.67E-29,1.53E-36,2.02E-53,0.002460251,0.00378241,0.003714339,0.990042991
9435,0,7.98E-96,0,6.70E-18,2.51E-110,2.22E-140,7.42E-165,1.78E-09,0,3.07E-234,2.16E-30,5.90E-37,5.09E-54,0.002450873,0.003775612,0.003707733,0.99006578
9436,0,7.82E-98,0,6.41E-20,4.46E-113,3.01E-141,9.59E-166,4.08E-10,0,4.07E-235,2.79E-31,2.27E-37,1.28E-54,0.002441537,0.003768865,0.003701177,0.99008842
9437,0,7.66E-100,0,6.13E-22,7.92E-116,4.10E-142,1.24E-166,9.39E-11,0,5.41E-236,3.61E-32,8.73E-38,3.24E-55,0.002432243,0.00376217,0.003694671,0.990110916
9438,0,7.50E-102,0,5.87E-24,1.40E-118,5.58E-143,1.60E-167,2.16E-11,0,7.18E-237,4.67E-33,3.36E-38,8.17E-56,0.002422992,0.003755525,0.003688215,0.990133269
9439,0,7.33E-104,0,5.61E-26,2.48E-121,7.59E-144,2.07E-168,4.96E-12,0,9.54E-238,6.04E-34,1.29E-38,2.06E-56,0.002413782,0.003748931,0.003681807,0.99015548
9440,0,7.31E-106,0,5.29E-28,4.94E-124,1.03E-144,2.67E-169,1.14E-12,0,1.26E-238,7.77E-35,4.95E-39,5.19E-57,0.002400377,0.003734958,0.004665442,0.989199224
9441,0,7.31E-108,0,5.00E-30,9.82E-127,1.41E-145,3.45E-170,2.62E-13,0,1.68E-239,1.00E-35,1.90E-39,1.31E-57,0.002391806,0.003728485,0.004657444,0.989222265
9442,0,7.30E-110,0,4.73E-32,1.95E-129,1.92E-146,4.46E-171,6.02E-14,0,2.23E-240,1.29E-36,7.32E-40,3.30E-58,0.002383271,0.003722059,0.004649505,0.989245165
9443,0,7.28E-112,0,4.47E-34,3.86E-132,2.61E-147,5.76E-172,1.38E-14,0,2.95E-241,1.67E-37,2.81E-40,8.33E-59,0.002374771,0.00371568,0.004641623,0.989267927
9444,0,7.26E-114,0,4.22E-36,7.63E-135,3.56E-148,7.44E-173,3.18E-15,0,3.92E-242,2.15E-38,1.08E-40,2.10E-59,0.002366306,0.003709347,0.004633798,0.989290549
9445,0,7.23E-116,0,3.99E-38,1.50E-137,4.85E-149,9.62E-174,7.31E-16,0,5.20E-243,2.78E-39,4.15E-41,5.30E-60,0.002357875,0.00370306,0.004626031,0.989313034
9446,0,7.19E-118,0,3.77E-40,2.96E-140,6.60E-150,1.24E-174,1.68E-16,0,6.91E-244,3.58E-40,1.60E-41,1.34E-60,0.00234948,0.003696818,0.00461832,0.989335383
9447,0,7.30E-120,0,3.51E-42,6.48E-143,9.00E-151,1.60E-175,3.86E-17,0,9.15E-245,4.60E-41,6.12E-42,3.37E-61,0.002336996,0.003683297,0.005598874,0.988380833
9448,0,7.42E-122,0,3.28E-44,1.42E-145,1.23E-151,2.07E-176,8.87E-18,0,1.21E-245,5.92E-42,2.35E-42,8.50E-62,0.00232921,0.003677166,0.00558966,0.988403964
9449,0,7.54E-124,0,3.06E-46,3.10E-148,1.68E-152,2.68E-177,2.04E-18,0,1.61E-246,7.62E-43,9.03E-43,2.14E-62,0.002321454,0.003671077,0.005580509,0.98842696
9450,0,7.82E-126,0,2.82E-48,7.47E-151,2.29E-153,3.45E-178,4.68E-19,0,2.13E-247,9.75E-44,3.46E-43,5.40E-63,0.002309654,0.00365776,0.006557758,0.987474827
9451,0,8.60E-128,0,2.68E-50,1.86E-153,3.14E-154,4.44E-179,1.08E-19,0,2.83E-248,1.25E-44,1.33E-43,1.36E-63,0.002298441,0.004641915,0.006534176,0.986525469
9452,0,9.48E-130,0,2.56E-52,4.63E-156,4.31E-155,5.74E-180,2.48E-20,0,3.76E-249,1.60E-45,5.09E-44,3.43E-64,0.002291832,0.004634366,0.006523679,0.986550124
9453,0,1.04E-131,0,2.44E-54,1.15E-158,5.92E-156,7.41E-181,5.70E-21,0,5.01E-250,2.05E-46,1.95E-44,8.65E-65,0.002285242,0.004626863,0.006513247,0.986574648
9454,0,1.15E-133,0,2.33E-56,2.85E-161,8.14E-157,9.57E-182,1.31E-21,0,6.66E-251,2.63E-47,7.49E-45,2.18E-65,0.00227867,0.004619407,0.006502879,0.986599043
9455,0,1.26E-135,0,2.22E-58,7.06E-164,1.12E-157,1.24E-182,3.02E-22,0,8.86E-252,3.38E-48,2.88E-45,5.51E-66,0.002272118,0.004611996,0.006492577,0.986623309
9456,0,1.39E-137,0,2.12E-60,1.75E-166,1.54E-158,1.60E-183,6.96E-23,0,1.18E-252,4.33E-49,1.10E-45,1.39E-66,0.002265584,0.004604632,0.006482338,0.986647447
9457,0,1.55E-139,0,1.99E-62,4.70E-169,2.11E-159,2.06E-184,1.60E-23,0,1.56E-253,5.53E-50,4.23E-46,3.50E-67,0.002255098,0.004588201,0.007456784,0.985699917
9458,0,1.74E-141,0,1.88E-64,1.27E-171,2.91E-160,2.66E-185,3.68E-24,0,2.08E-254,7.07E-51,1.62E-46,8.83E-68,0.002249122,0.004580952,0.00744515,0.985724776
9459,0,1.94E-143,0,1.77E-66,3.40E-174,4.00E-161,3.43E-186,8.48E-25,0,2.77E-255,9.04E-52,6.22E-47,2.23E-68,0.00224316,0.004573744,0.007433584,0.985749511
